date,year,month,district,lat,lon,t2m,prectot
2013-08-31,2013,8,Sindhuli,27.2,85.9,24.21,325.6
2013-09-30,2013,9,Sindhuli,27.2,85.9,23.52,205.99
2013-10-31,2013,10,Sindhuli,27.2,85.9,20.54,178.15
2013-11-30,2013,11,Sindhuli,27.2,85.9,16.61,0.8
2013-12-31,2013,12,Sindhuli,27.2,85.9,13.41,0.04
2014-01-31,2014,1,Sindhuli,27.2,85.9,12.56,7.22
2014-02-28,2014,2,Sindhuli,27.2,85.9,14.27,19.2
2014-03-31,2014,3,Sindhuli,27.2,85.9,19.51,12.91
2014-04-30,2014,4,Sindhuli,27.2,85.9,25.36,5.28
2014-05-31,2014,5,Sindhuli,27.2,85.9,27.17,139.41
2014-06-30,2014,6,Sindhuli,27.2,85.9,28.09,214.52
2014-07-31,2014,7,Sindhuli,27.2,85.9,25.37,262.13
2014-08-31,2014,8,Sindhuli,27.2,85.9,24.69,308.67
2014-09-30,2014,9,Sindhuli,27.2,85.9,23.14,236.65
2014-10-31,2014,10,Sindhuli,27.2,85.9,20.33,53.96
2014-11-30,2014,11,Sindhuli,27.2,85.9,17.03,0.0
2014-12-31,2014,12,Sindhuli,27.2,85.9,13.72,12.39
2015-01-31,2015,1,Sindhuli,27.2,85.9,13.15,4.94
2015-02-28,2015,2,Sindhuli,27.2,85.9,16.25,5.32
2015-03-31,2015,3,Sindhuli,27.2,85.9,19.8,62.53
2015-04-30,2015,4,Sindhuli,27.2,85.9,23.18,66.62
2015-05-31,2015,5,Sindhuli,27.2,85.9,27.39,62.36
2015-06-30,2015,6,Sindhuli,27.2,85.9,28.01,177.29
2015-07-31,2015,7,Sindhuli,27.2,85.9,25.24,267.72
2015-08-31,2015,8,Sindhuli,27.2,85.9,24.72,388.0
2015-09-30,2015,9,Sindhuli,27.2,85.9,23.58,158.16
2015-10-31,2015,10,Sindhuli,27.2,85.9,21.07,37.64
2015-11-30,2015,11,Sindhuli,27.2,85.9,18.19,0.81
2015-12-31,2015,12,Sindhuli,27.2,85.9,13.76,0.02
2016-01-31,2016,1,Sindhuli,27.2,85.9,12.69,5.1
2016-02-29,2016,2,Sindhuli,27.2,85.9,17.19,9.62
2016-03-31,2016,3,Sindhuli,27.2,85.9,21.98,15.46
2016-04-30,2016,4,Sindhuli,27.2,85.9,27.4,5.73
2016-05-31,2016,5,Sindhuli,27.2,85.9,26.74,115.75
2016-06-30,2016,6,Sindhuli,27.2,85.9,26.83,213.26
2016-07-31,2016,7,Sindhuli,27.2,85.9,24.8,331.47
2016-08-31,2016,8,Sindhuli,27.2,85.9,25.07,105.17
2016-09-30,2016,9,Sindhuli,27.2,85.9,23.36,318.49
2016-10-31,2016,10,Sindhuli,27.2,85.9,21.34,54.86
2016-11-30,2016,11,Sindhuli,27.2,85.9,17.66,0.0
2016-12-31,2016,12,Sindhuli,27.2,85.9,15.14,0.0
2017-01-31,2017,1,Sindhuli,27.2,85.9,13.93,8.05
2017-02-28,2017,2,Sindhuli,27.2,85.9,17.11,0.02
2017-03-31,2017,3,Sindhuli,27.2,85.9,19.49,40.84
2017-04-30,2017,4,Sindhuli,27.2,85.9,25.21,42.12
2017-05-31,2017,5,Sindhuli,27.2,85.9,26.75,130.19
2017-06-30,2017,6,Sindhuli,27.2,85.9,27.87,128.64
2017-07-31,2017,7,Sindhuli,27.2,85.9,25.06,241.01
2017-08-31,2017,8,Sindhuli,27.2,85.9,24.48,335.17
2017-09-30,2017,9,Sindhuli,27.2,85.9,23.83,123.44
2017-10-31,2017,10,Sindhuli,27.2,85.9,22.05,49.86
2017-11-30,2017,11,Sindhuli,27.2,85.9,18.16,0.05
2017-12-31,2017,12,Sindhuli,27.2,85.9,15.78,0.01
2018-01-31,2018,1,Sindhuli,27.2,85.9,12.07,0.04
2018-02-28,2018,2,Sindhuli,27.2,85.9,16.6,0.03
2018-03-31,2018,3,Sindhuli,27.2,85.9,21.23,0.33
2018-04-30,2018,4,Sindhuli,27.2,85.9,23.68,2.65
2018-05-31,2018,5,Sindhuli,27.2,85.9,25.49,3.47
2018-06-30,2018,6,Sindhuli,27.2,85.9,27.05,4.61
2018-07-31,2018,7,Sindhuli,27.2,85.9,26.16,7.73
2018-08-31,2018,8,Sindhuli,27.2,85.9,24.73,7.93
2018-09-30,2018,9,Sindhuli,27.2,85.9,23.9,2.71
2018-10-31,2018,10,Sindhuli,27.2,85.9,20.88,0.33
2018-11-30,2018,11,Sindhuli,27.2,85.9,17.88,0.0
2018-12-31,2018,12,Sindhuli,27.2,85.9,13.97,0.05
2019-01-31,2019,1,Sindhuli,27.2,85.9,13.45,0.16
2019-02-28,2019,2,Sindhuli,27.2,85.9,15.7,1.63
2019-03-31,2019,3,Sindhuli,27.2,85.9,19.49,0.53
2019-04-30,2019,4,Sindhuli,27.2,85.9,24.53,2.17
2019-05-31,2019,5,Sindhuli,27.2,85.9,27.82,1.76
2019-06-30,2019,6,Sindhuli,27.2,85.9,28.79,2.89
2019-07-31,2019,7,Sindhuli,27.2,85.9,25.52,12.9
2019-08-31,2019,8,Sindhuli,27.2,85.9,25.02,5.99
2019-09-30,2019,9,Sindhuli,27.2,85.9,23.24,8.51
2019-10-31,2019,10,Sindhuli,27.2,85.9,20.27,0.2
2019-11-30,2019,11,Sindhuli,27.2,85.9,18.03,0.61
2019-12-31,2019,12,Sindhuli,27.2,85.9,12.38,0.63
1981-01-31,1981,1,Solukhumbu,28.0,86.8,-13.44,5.8
1981-02-28,1981,2,Solukhumbu,28.0,86.8,-10.64,0.97
1981-03-31,1981,3,Solukhumbu,28.0,86.8,-7.98,12.25
1981-04-30,1981,4,Solukhumbu,28.0,86.8,-3.31,24.29
1981-05-31,1981,5,Solukhumbu,28.0,86.8,0.61,57.41
1981-06-30,1981,6,Solukhumbu,28.0,86.8,4.28,150.12
1981-07-31,1981,7,Solukhumbu,28.0,86.8,5.73,148.05
1981-08-31,1981,8,Solukhumbu,28.0,86.8,5.28,146.73
1981-09-30,1981,9,Solukhumbu,28.0,86.8,2.77,33.77
1981-10-31,1981,10,Solukhumbu,28.0,86.8,-1.58,2.09
1981-11-30,1981,11,Solukhumbu,28.0,86.8,-8.43,7.84
1981-12-31,1981,12,Solukhumbu,28.0,86.8,-11.9,3.17
1982-01-31,1982,1,Solukhumbu,28.0,86.8,-12.82,39.04
1982-02-28,1982,2,Solukhumbu,28.0,86.8,-16.04,9.32
1982-03-31,1982,3,Solukhumbu,28.0,86.8,-9.52,8.42
1982-04-30,1982,4,Solukhumbu,28.0,86.8,-3.61,13.05
1982-05-31,1982,5,Solukhumbu,28.0,86.8,-0.8,6.55
1982-06-30,1982,6,Solukhumbu,28.0,86.8,3.85,32.57
1982-07-31,1982,7,Solukhumbu,28.0,86.8,6.09,71.87
1982-08-31,1982,8,Solukhumbu,28.0,86.8,5.73,63.07
1982-09-30,1982,9,Solukhumbu,28.0,86.8,2.79,29.8
1982-10-31,1982,10,Solukhumbu,28.0,86.8,-2.84,9.65
1982-11-30,1982,11,Solukhumbu,28.0,86.8,-6.95,1.63
1982-12-31,1982,12,Solukhumbu,28.0,86.8,-10.48,0.8
1983-01-31,1983,1,Solukhumbu,28.0,86.8,-13.39,0.28
1983-02-28,1983,2,Solukhumbu,28.0,86.8,-14.2,0.21
1983-03-31,1983,3,Solukhumbu,28.0,86.8,-8.58,2.88
1983-04-30,1983,4,Solukhumbu,28.0,86.8,-5.29,12.28
1983-05-31,1983,5,Solukhumbu,28.0,86.8,-0.4,30.38
1983-06-30,1983,6,Solukhumbu,28.0,86.8,2.72,27.67
1983-07-31,1983,7,Solukhumbu,28.0,86.8,6.43,72.13
1983-08-31,1983,8,Solukhumbu,28.0,86.8,6.25,63.91
1983-09-30,1983,9,Solukhumbu,28.0,86.8,3.76,37.26
1983-10-31,1983,10,Solukhumbu,28.0,86.8,-1.5,10.68
1983-11-30,1983,11,Solukhumbu,28.0,86.8,-7.42,0.0
1983-12-31,1983,12,Solukhumbu,28.0,86.8,-11.41,3.51
1984-01-31,1984,1,Solukhumbu,28.0,86.8,-13.56,4.51
1984-02-29,1984,2,Solukhumbu,28.0,86.8,-12.05,5.81
1984-03-31,1984,3,Solukhumbu,28.0,86.8,-6.16,3.52
1984-04-30,1984,4,Solukhumbu,28.0,86.8,-3.56,6.98
1984-05-31,1984,5,Solukhumbu,28.0,86.8,2.05,18.97
1984-06-30,1984,6,Solukhumbu,28.0,86.8,5.48,87.0
1984-07-31,1984,7,Solukhumbu,28.0,86.8,5.11,118.99
1984-08-31,1984,8,Solukhumbu,28.0,86.8,5.34,149.27
1984-09-30,1984,9,Solukhumbu,28.0,86.8,1.91,64.84
1984-10-31,1984,10,Solukhumbu,28.0,86.8,-1.14,5.8
1984-11-30,1984,11,Solukhumbu,28.0,86.8,-8.18,0.0
1984-12-31,1984,12,Solukhumbu,28.0,86.8,-9.83,0.24
1985-01-31,1985,1,Solukhumbu,28.0,86.8,-13.99,8.97
1985-02-28,1985,2,Solukhumbu,28.0,86.8,-11.21,1.36
1985-03-31,1985,3,Solukhumbu,28.0,86.8,-5.71,1.66
1985-04-30,1985,4,Solukhumbu,28.0,86.8,-2.73,3.15
1985-05-31,1985,5,Solukhumbu,28.0,86.8,-0.19,17.12
1985-06-30,1985,6,Solukhumbu,28.0,86.8,4.14,18.13
1985-07-31,1985,7,Solukhumbu,28.0,86.8,5.24,145.81
1985-08-31,1985,8,Solukhumbu,28.0,86.8,5.78,74.48
1985-09-30,1985,9,Solukhumbu,28.0,86.8,3.05,50.8
1985-10-31,1985,10,Solukhumbu,28.0,86.8,-1.5,25.75
1985-11-30,1985,11,Solukhumbu,28.0,86.8,-7.52,0.02
1985-12-31,1985,12,Solukhumbu,28.0,86.8,-9.51,5.91
1986-01-31,1986,1,Solukhumbu,28.0,86.8,-12.39,0.04
1986-02-28,1986,2,Solukhumbu,28.0,86.8,-11.98,3.63
1986-03-31,1986,3,Solukhumbu,28.0,86.8,-8.73,1.26
1986-04-30,1986,4,Solukhumbu,28.0,86.8,-4.26,6.12
1986-05-31,1986,5,Solukhumbu,28.0,86.8,-1.42,18.78
1986-06-30,1986,6,Solukhumbu,28.0,86.8,4.29,37.33
1986-07-31,1986,7,Solukhumbu,28.0,86.8,5.82,144.68
1986-08-31,1986,8,Solukhumbu,28.0,86.8,5.06,68.89
1986-09-30,1986,9,Solukhumbu,28.0,86.8,2.69,27.29
1986-10-31,1986,10,Solukhumbu,28.0,86.8,-3.21,20.51
1986-11-30,1986,11,Solukhumbu,28.0,86.8,-6.91,0.3
1986-12-31,1986,12,Solukhumbu,28.0,86.8,-12.42,15.93
1987-01-31,1987,1,Solukhumbu,28.0,86.8,-12.9,1.7
1987-02-28,1987,2,Solukhumbu,28.0,86.8,-11.39,1.88
1987-03-31,1987,3,Solukhumbu,28.0,86.8,-7.85,9.16
1987-04-30,1987,4,Solukhumbu,28.0,86.8,-4.13,11.3
1987-05-31,1987,5,Solukhumbu,28.0,86.8,-0.98,3.11
1987-06-30,1987,6,Solukhumbu,28.0,86.8,4.69,22.3
1987-07-31,1987,7,Solukhumbu,28.0,86.8,6.29,122.06
1987-08-31,1987,8,Solukhumbu,28.0,86.8,4.96,173.35
1987-09-30,1987,9,Solukhumbu,28.0,86.8,3.08,56.15
1987-10-31,1987,10,Solukhumbu,28.0,86.8,-2.98,38.21
1987-11-30,1987,11,Solukhumbu,28.0,86.8,-5.64,0.26
1987-12-31,1987,12,Solukhumbu,28.0,86.8,-8.33,0.21
1988-01-31,1988,1,Solukhumbu,28.0,86.8,-10.85,0.41
1988-02-29,1988,2,Solukhumbu,28.0,86.8,-9.43,0.76
1988-03-31,1988,3,Solukhumbu,28.0,86.8,-7.81,11.78
1988-04-30,1988,4,Solukhumbu,28.0,86.8,-2.63,11.52
1988-05-31,1988,5,Solukhumbu,28.0,86.8,0.85,27.25
1988-06-30,1988,6,Solukhumbu,28.0,86.8,4.61,39.92
1988-07-31,1988,7,Solukhumbu,28.0,86.8,6.02,209.67
1988-08-31,1988,8,Solukhumbu,28.0,86.8,5.17,126.53
1988-09-30,1988,9,Solukhumbu,28.0,86.8,3.32,16.06
1988-10-31,1988,10,Solukhumbu,28.0,86.8,-2.11,3.07
1988-11-30,1988,11,Solukhumbu,28.0,86.8,-7.1,0.03
1988-12-31,1988,12,Solukhumbu,28.0,86.8,-8.75,11.32
1989-01-31,1989,1,Solukhumbu,28.0,86.8,-13.1,7.07
1989-02-28,1989,2,Solukhumbu,28.0,86.8,-12.41,12.12
1989-03-31,1989,3,Solukhumbu,28.0,86.8,-7.87,4.72
1989-04-30,1989,4,Solukhumbu,28.0,86.8,-4.31,0.94
1989-05-31,1989,5,Solukhumbu,28.0,86.8,1.32,29.66
1989-06-30,1989,6,Solukhumbu,28.0,86.8,4.66,43.39
1989-07-31,1989,7,Solukhumbu,28.0,86.8,6.31,87.82
1989-08-31,1989,8,Solukhumbu,28.0,86.8,5.05,86.04
1989-09-30,1989,9,Solukhumbu,28.0,86.8,3.87,42.92
1989-10-31,1989,10,Solukhumbu,28.0,86.8,-2.06,3.09
1989-11-30,1989,11,Solukhumbu,28.0,86.8,-8.02,0.66
1989-12-31,1989,12,Solukhumbu,28.0,86.8,-11.49,1.82
1990-01-31,1990,1,Solukhumbu,28.0,86.8,-9.06,0.0
1990-02-28,1990,2,Solukhumbu,28.0,86.8,-10.84,4.97
1990-03-31,1990,3,Solukhumbu,28.0,86.8,-9.3,6.66
1990-04-30,1990,4,Solukhumbu,28.0,86.8,-4.38,3.82
1990-05-31,1990,5,Solukhumbu,28.0,86.8,1.77,11.01
1990-06-30,1990,6,Solukhumbu,28.0,86.8,5.82,33.8
1990-07-31,1990,7,Solukhumbu,28.0,86.8,6.39,113.35
1990-08-31,1990,8,Solukhumbu,28.0,86.8,5.29,111.35
1990-09-30,1990,9,Solukhumbu,28.0,86.8,3.56,75.08
1990-10-31,1990,10,Solukhumbu,28.0,86.8,-2.7,15.36
1990-11-30,1990,11,Solukhumbu,28.0,86.8,-6.2,0.0
1990-12-31,1990,12,Solukhumbu,28.0,86.8,-9.9,0.0
1991-01-31,1991,1,Solukhumbu,28.0,86.8,-13.75,3.56
1991-02-28,1991,2,Solukhumbu,28.0,86.8,-10.95,0.67
1991-03-31,1991,3,Solukhumbu,28.0,86.8,-7.42,6.2
1991-04-30,1991,4,Solukhumbu,28.0,86.8,-4.3,0.62
1991-05-31,1991,5,Solukhumbu,28.0,86.8,0.42,3.66
1991-06-30,1991,6,Solukhumbu,28.0,86.8,5.21,47.93
1991-07-31,1991,7,Solukhumbu,28.0,86.8,6.84,84.65
1991-08-31,1991,8,Solukhumbu,28.0,86.8,5.51,131.22
1991-09-30,1991,9,Solukhumbu,28.0,86.8,3.14,61.11
1991-10-31,1991,10,Solukhumbu,28.0,86.8,-2.14,0.55
1991-11-30,1991,11,Solukhumbu,28.0,86.8,-8.14,0.29
1991-12-31,1991,12,Solukhumbu,28.0,86.8,-10.96,6.28
1992-01-31,1992,1,Solukhumbu,28.0,86.8,-11.94,0.67
1992-02-29,1992,2,Solukhumbu,28.0,86.8,-12.98,1.2
1992-03-31,1992,3,Solukhumbu,28.0,86.8,-6.52,0.77
1992-04-30,1992,4,Solukhumbu,28.0,86.8,-3.27,2.88
1992-05-31,1992,5,Solukhumbu,28.0,86.8,-0.8,12.11
1992-06-30,1992,6,Solukhumbu,28.0,86.8,3.76,9.97
1992-07-31,1992,7,Solukhumbu,28.0,86.8,5.13,109.3
1992-08-31,1992,8,Solukhumbu,28.0,86.8,5.21,125.96
1992-09-30,1992,9,Solukhumbu,28.0,86.8,3.26,32.8
1992-10-31,1992,10,Solukhumbu,28.0,86.8,-2.09,9.95
1992-11-30,1992,11,Solukhumbu,28.0,86.8,-7.07,2.37
1992-12-31,1992,12,Solukhumbu,28.0,86.8,-11.53,5.31
1993-01-31,1993,1,Solukhumbu,28.0,86.8,-11.9,3.33
1993-02-28,1993,2,Solukhumbu,28.0,86.8,-9.39,1.3
1993-03-31,1993,3,Solukhumbu,28.0,86.8,-9.62,9.88
1993-04-30,1993,4,Solukhumbu,28.0,86.8,-3.83,14.56
1993-05-31,1993,5,Solukhumbu,28.0,86.8,0.51,21.88
1993-06-30,1993,6,Solukhumbu,28.0,86.8,4.58,26.56
1993-07-31,1993,7,Solukhumbu,28.0,86.8,6.82,68.43
1993-08-31,1993,8,Solukhumbu,28.0,86.8,6.17,59.05
1993-09-30,1993,9,Solukhumbu,28.0,86.8,3.23,33.61
1993-10-31,1993,10,Solukhumbu,28.0,86.8,-1.78,1.65
1993-11-30,1993,11,Solukhumbu,28.0,86.8,-5.18,1.78
1993-12-31,1993,12,Solukhumbu,28.0,86.8,-8.7,0.0
1994-01-31,1994,1,Solukhumbu,28.0,86.8,-11.53,7.86
1994-02-28,1994,2,Solukhumbu,28.0,86.8,-12.69,2.13
1994-03-31,1994,3,Solukhumbu,28.0,86.8,-6.68,1.96
1994-04-30,1994,4,Solukhumbu,28.0,86.8,-4.49,3.33
1994-05-31,1994,5,Solukhumbu,28.0,86.8,0.8,12.55
1994-06-30,1994,6,Solukhumbu,28.0,86.8,5.48,46.97
1994-07-31,1994,7,Solukhumbu,28.0,86.8,6.87,57.72
1994-08-31,1994,8,Solukhumbu,28.0,86.8,5.77,80.67
1994-09-30,1994,9,Solukhumbu,28.0,86.8,3.99,21.2
1994-10-31,1994,10,Solukhumbu,28.0,86.8,-2.7,0.93
1994-11-30,1994,11,Solukhumbu,28.0,86.8,-8.04,1.47
1994-12-31,1994,12,Solukhumbu,28.0,86.8,-10.89,0.05
1995-01-31,1995,1,Solukhumbu,28.0,86.8,-14.33,1.92
1995-02-28,1995,2,Solukhumbu,28.0,86.8,-11.93,3.1
1995-03-31,1995,3,Solukhumbu,28.0,86.8,-7.45,5.15
1995-04-30,1995,4,Solukhumbu,28.0,86.8,-4.63,0.43
1995-05-31,1995,5,Solukhumbu,28.0,86.8,1.63,10.02
1995-06-30,1995,6,Solukhumbu,28.0,86.8,6.33,49.0
1995-07-31,1995,7,Solukhumbu,28.0,86.8,6.29,82.93
1995-08-31,1995,8,Solukhumbu,28.0,86.8,5.52,110.14
1995-09-30,1995,9,Solukhumbu,28.0,86.8,3.73,10.95
1995-10-31,1995,10,Solukhumbu,28.0,86.8,-1.31,3.66
1995-11-30,1995,11,Solukhumbu,28.0,86.8,-7.47,26.72
1995-12-31,1995,12,Solukhumbu,28.0,86.8,-11.13,6.71
1996-01-31,1996,1,Solukhumbu,28.0,86.8,-13.82,9.55
1996-02-29,1996,2,Solukhumbu,28.0,86.8,-11.72,5.54
1996-03-31,1996,3,Solukhumbu,28.0,86.8,-6.09,0.77
1996-04-30,1996,4,Solukhumbu,28.0,86.8,-3.74,3.97
1996-05-31,1996,5,Solukhumbu,28.0,86.8,-0.03,5.1
1996-06-30,1996,6,Solukhumbu,28.0,86.8,4.83,64.61
1996-07-31,1996,7,Solukhumbu,28.0,86.8,6.14,100.37
1996-08-31,1996,8,Solukhumbu,28.0,86.8,5.2,110.16
1996-09-30,1996,9,Solukhumbu,28.0,86.8,3.15,25.77
1996-10-31,1996,10,Solukhumbu,28.0,86.8,-1.5,5.43
1996-11-30,1996,11,Solukhumbu,28.0,86.8,-6.16,0.76
1996-12-31,1996,12,Solukhumbu,28.0,86.8,-9.69,0.0
1997-01-31,1997,1,Solukhumbu,28.0,86.8,-13.03,3.09
1997-02-28,1997,2,Solukhumbu,28.0,86.8,-12.61,0.18
1997-03-31,1997,3,Solukhumbu,28.0,86.8,-7.33,2.58
1997-04-30,1997,4,Solukhumbu,28.0,86.8,-4.66,18.58
1997-05-31,1997,5,Solukhumbu,28.0,86.8,-1.43,14.36
1997-06-30,1997,6,Solukhumbu,28.0,86.8,3.89,26.12
1997-07-31,1997,7,Solukhumbu,28.0,86.8,6.69,107.64
1997-08-31,1997,8,Solukhumbu,28.0,86.8,5.62,57.57
1997-09-30,1997,9,Solukhumbu,28.0,86.8,3.09,66.92
1997-10-31,1997,10,Solukhumbu,28.0,86.8,-3.83,0.68
1997-11-30,1997,11,Solukhumbu,28.0,86.8,-7.42,0.3
1997-12-31,1997,12,Solukhumbu,28.0,86.8,-11.78,9.19
1998-01-31,1998,1,Solukhumbu,28.0,86.8,-12.24,0.01
1998-02-28,1998,2,Solukhumbu,28.0,86.8,-10.74,0.72
1998-03-31,1998,3,Solukhumbu,28.0,86.8,-8.0,5.43
1998-04-30,1998,4,Solukhumbu,28.0,86.8,-2.52,8.11
1998-05-31,1998,5,Solukhumbu,28.0,86.8,2.25,11.01
1998-06-30,1998,6,Solukhumbu,28.0,86.8,5.84,44.46
1998-07-31,1998,7,Solukhumbu,28.0,86.8,6.84,105.59
1998-08-31,1998,8,Solukhumbu,28.0,86.8,5.97,163.01
1998-09-30,1998,9,Solukhumbu,28.0,86.8,3.91,36.18
1998-10-31,1998,10,Solukhumbu,28.0,86.8,-0.13,10.76
1998-11-30,1998,11,Solukhumbu,28.0,86.8,-4.99,0.26
1998-12-31,1998,12,Solukhumbu,28.0,86.8,-9.64,0.01
1999-01-31,1999,1,Solukhumbu,28.0,86.8,-12.19,0.36
1999-02-28,1999,2,Solukhumbu,28.0,86.8,-8.44,2.03
1999-03-31,1999,3,Solukhumbu,28.0,86.8,-6.31,0.27
1999-04-30,1999,4,Solukhumbu,28.0,86.8,-1.5,0.9
1999-05-31,1999,5,Solukhumbu,28.0,86.8,1.92,29.38
1999-06-30,1999,6,Solukhumbu,28.0,86.8,4.78,25.22
1999-07-31,1999,7,Solukhumbu,28.0,86.8,6.35,142.69
1999-08-31,1999,8,Solukhumbu,28.0,86.8,5.44,106.42
1999-09-30,1999,9,Solukhumbu,28.0,86.8,4.05,33.0
1999-10-31,1999,10,Solukhumbu,28.0,86.8,-1.44,15.54
1999-11-30,1999,11,Solukhumbu,28.0,86.8,-5.94,0.01
1999-12-31,1999,12,Solukhumbu,28.0,86.8,-9.94,0.03
2000-01-31,2000,1,Solukhumbu,28.0,86.8,-12.74,0.2
2000-02-29,2000,2,Solukhumbu,28.0,86.8,-14.18,0.68
2000-03-31,2000,3,Solukhumbu,28.0,86.8,-9.98,1.27
2000-04-30,2000,4,Solukhumbu,28.0,86.8,-3.1,7.93
2000-05-31,2000,5,Solukhumbu,28.0,86.8,2.61,27.52
2000-06-30,2000,6,Solukhumbu,28.0,86.8,5.33,62.76
2000-07-31,2000,7,Solukhumbu,28.0,86.8,6.12,90.21
2000-08-31,2000,8,Solukhumbu,28.0,86.8,5.3,155.42
2000-09-30,2000,9,Solukhumbu,28.0,86.8,2.48,75.91
2000-10-31,2000,10,Solukhumbu,28.0,86.8,-1.09,2.12
2000-11-30,2000,11,Solukhumbu,28.0,86.8,-6.14,0.34
2000-12-31,2000,12,Solukhumbu,28.0,86.8,-9.1,0.11
2001-01-31,2001,1,Solukhumbu,28.0,86.8,-11.48,0.1
2001-02-28,2001,2,Solukhumbu,28.0,86.8,-10.03,0.58
2001-03-31,2001,3,Solukhumbu,28.0,86.8,-8.41,1.92
2001-04-30,2001,4,Solukhumbu,28.0,86.8,-3.99,5.53
2001-05-31,2001,5,Solukhumbu,28.0,86.8,1.7,27.75
2001-06-30,2001,6,Solukhumbu,28.0,86.8,5.51,39.65
2001-07-31,2001,7,Solukhumbu,28.0,86.8,6.87,141.27
2001-08-31,2001,8,Solukhumbu,28.0,86.8,5.87,85.22
2001-09-30,2001,9,Solukhumbu,28.0,86.8,3.16,27.55
2001-10-31,2001,10,Solukhumbu,28.0,86.8,-1.0,12.95
2001-11-30,2001,11,Solukhumbu,28.0,86.8,-5.49,0.09
2001-12-31,2001,12,Solukhumbu,28.0,86.8,-10.07,0.0
2002-01-31,2002,1,Solukhumbu,28.0,86.8,-12.56,4.78
2002-02-28,2002,2,Solukhumbu,28.0,86.8,-10.14,3.84
2002-03-31,2002,3,Solukhumbu,28.0,86.8,-7.09,10.22
2002-04-30,2002,4,Solukhumbu,28.0,86.8,-2.59,4.14
2002-05-31,2002,5,Solukhumbu,28.0,86.8,1.56,21.58
2002-06-30,2002,6,Solukhumbu,28.0,86.8,5.29,25.25
2002-07-31,2002,7,Solukhumbu,28.0,86.8,6.78,97.03
2002-08-31,2002,8,Solukhumbu,28.0,86.8,5.67,132.94
2002-09-30,2002,9,Solukhumbu,28.0,86.8,2.68,18.33
2002-10-31,2002,10,Solukhumbu,28.0,86.8,-2.79,12.37
2002-11-30,2002,11,Solukhumbu,28.0,86.8,-6.44,0.09
2002-12-31,2002,12,Solukhumbu,28.0,86.8,-10.29,3.55
2003-01-31,2003,1,Solukhumbu,28.0,86.8,-11.44,3.15
2003-02-28,2003,2,Solukhumbu,28.0,86.8,-12.68,14.62
2003-03-31,2003,3,Solukhumbu,28.0,86.8,-8.02,2.2
2003-04-30,2003,4,Solukhumbu,28.0,86.8,-2.73,2.0
2003-05-31,2003,5,Solukhumbu,28.0,86.8,-0.75,5.77
2003-06-30,2003,6,Solukhumbu,28.0,86.8,4.88,42.77
2003-07-31,2003,7,Solukhumbu,28.0,86.8,6.47,120.27
2003-08-31,2003,8,Solukhumbu,28.0,86.8,6.28,69.57
2003-09-30,2003,9,Solukhumbu,28.0,86.8,4.09,46.42
2003-10-31,2003,10,Solukhumbu,28.0,86.8,-1.22,16.67
2003-11-30,2003,11,Solukhumbu,28.0,86.8,-6.19,0.23
2003-12-31,2003,12,Solukhumbu,28.0,86.8,-10.68,10.24
2004-01-31,2004,1,Solukhumbu,28.0,86.8,-13.3,4.66
2004-02-29,2004,2,Solukhumbu,28.0,86.8,-11.25,0.05
2004-03-31,2004,3,Solukhumbu,28.0,86.8,-5.35,5.95
2004-04-30,2004,4,Solukhumbu,28.0,86.8,-2.18,31.95
2004-05-31,2004,5,Solukhumbu,28.0,86.8,1.2,43.53
2004-06-30,2004,6,Solukhumbu,28.0,86.8,4.71,36.01
2004-07-31,2004,7,Solukhumbu,28.0,86.8,5.68,251.94
2004-08-31,2004,8,Solukhumbu,28.0,86.8,5.53,104.17
2004-09-30,2004,9,Solukhumbu,28.0,86.8,3.74,45.03
2004-10-31,2004,10,Solukhumbu,28.0,86.8,-3.17,16.77
2004-11-30,2004,11,Solukhumbu,28.0,86.8,-8.09,8.32
2004-12-31,2004,12,Solukhumbu,28.0,86.8,-9.46,0.0
2005-01-31,2005,1,Solukhumbu,28.0,86.8,-13.02,13.89
2005-02-28,2005,2,Solukhumbu,28.0,86.8,-12.33,3.69
2005-03-31,2005,3,Solukhumbu,28.0,86.8,-6.97,10.51
2005-04-30,2005,4,Solukhumbu,28.0,86.8,-4.55,14.55
2005-05-31,2005,5,Solukhumbu,28.0,86.8,-1.01,17.89
2005-06-30,2005,6,Solukhumbu,28.0,86.8,3.98,45.09
2005-07-31,2005,7,Solukhumbu,28.0,86.8,6.48,129.34
2005-08-31,2005,8,Solukhumbu,28.0,86.8,6.09,133.1
2005-09-30,2005,9,Solukhumbu,28.0,86.8,3.67,40.42
2005-10-31,2005,10,Solukhumbu,28.0,86.8,-2.41,27.22
2005-11-30,2005,11,Solukhumbu,28.0,86.8,-7.53,0.0
2005-12-31,2005,12,Solukhumbu,28.0,86.8,-10.99,0.05
2006-01-31,2006,1,Solukhumbu,28.0,86.8,-10.34,0.0
2006-02-28,2006,2,Solukhumbu,28.0,86.8,-7.14,0.0
2006-03-31,2006,3,Solukhumbu,28.0,86.8,-8.03,8.48
2006-04-30,2006,4,Solukhumbu,28.0,86.8,-3.76,6.68
2006-05-31,2006,5,Solukhumbu,28.0,86.8,2.29,32.21
2006-06-30,2006,6,Solukhumbu,28.0,86.8,4.58,77.87
2006-07-31,2006,7,Solukhumbu,28.0,86.8,7.05,105.01
2006-08-31,2006,8,Solukhumbu,28.0,86.8,5.83,84.47
